ObjektID;Gemeinde;KG;Bezeichnung;Adresse;GdstNr;Status
5420;Hallein;56209 Hallein;Bildstock;Schützengasse;177;§ 2a
4891;Hallein;56209 Hallein;Wohnhaus, Kittlmühle;Schützengasse 4, 6, 8;175/2;Bescheid
35383;Hallein;56209 Hallein;Bürgerhaus;Schützinggasse;.203/2;Bescheid
5300;Hallein;56209 Hallein;Wohnhaus;Schützinggasse 1;.208;Bescheid
40455;Hallein;56209 Hallein;Wohn- und Geschäftshaus;Thunstraße 1;.227;Bescheid
5308;Hallein;56209 Hallein;Bürgerhaus;Thunstraße 10;.251;Bescheid
5309;Hallein;56209 Hallein;Bürgerhaus;Thunstraße 12;.244;Bescheid
5310;Hallein;56209 Hallein;Bürgerhaus;Thunstraße 13;.232;Bescheid
5311;Hallein;56209 Hallein;Ehem. Gasthaus zur Brücke, ehem. Salamifabrik Grabner;Thunstraße 16;.236;Bescheid
5302;Hallein;56209 Hallein;Bürgerhaus;Thunstraße 4;.255;Bescheid
5303;Hallein;56209 Hallein;Bürgerhaus;Thunstraße 5;.229;Bescheid
5304;Hallein;56209 Hallein;Bürgerhaus;Thunstraße 6;.254;Bescheid
5305;Hallein;56209 Hallein;Bürgerhaus;Thunstraße 7;.230;Bescheid
5306;Hallein;56209 Hallein;Bürgerhaus;Thunstraße 8;.252;Bescheid
5307;Hallein;56209 Hallein;Bürgerhaus;Thunstraße 9;.231;Bescheid
5318;Hallein;56209 Hallein;Bürgerhaus;Unterer Markt 10;.75;Bescheid
5319;Hallein;56209 Hallein;Ehem. Gasthaus Blaue Traube;Unterer Markt 12;.74;Bescheid
5320;Hallein;56209 Hallein;Bürgerhaus;Unterer Markt 13;.271;Bescheid
5321;Hallein;56209 Hallein;Amtshof des Stiftes St. Peter in Salzburg;Unterer Markt 15;.274;Bescheid
5322;Hallein;56209 Hallein;Wohnhaus;Unterer Markt 15a;.276/8;Bescheid
5312;Hallein;56209 Hallein;Bürgerhaus;Unterer Markt 3;.267;Bescheid
5313;Hallein;56209 Hallein;Wohnhaus;Unterer Markt 4;.78;Bescheid
5314;Hallein;56209 Hallein;Bürgerhaus;Unterer Markt 5;.268;Bescheid
5315;Hallein;56209 Hallein;Bürgerhaus;Unterer Markt 6;.77;Bescheid
5316;Hallein;56209 Hallein;Café Braun;Unterer Markt 8;.76;Bescheid
5317;Hallein;56209 Hallein;Bürgerhaus;Unterer Markt 9, 11;.270;Bescheid
5418;Hallein;56209 Hallein;Mauer des ehem. Mautsudhauses Neugoldegg;Ursulaplatz;295/15;Bescheid
5323;Hallein;56209 Hallein;Wohnhaus;Ursulaplatz 1;.151;Bescheid
5330;Hallein;56209 Hallein;Bürgerhaus, Ottyhaus;Wichtlhuberstraße 10;.159/1;Bescheid
5331;Hallein;56209 Hallein;Bürgerhaus;Wichtlhuberstraße 11;.122;Bescheid
5332;Hallein;56209 Hallein;Bürgerhaus;Wichtlhuberstraße 12;.161;Bescheid
5333;Hallein;56209 Hallein;Ehem. Gasthof Grüner Baum;Wichtlhuberstraße 16;.164;Bescheid
5325;Hallein;56209 Hallein;Bürgerhaus;Wichtlhuberstraße 2;.128/3;Bescheid
5326;Hallein;56209 Hallein;Bürgerhaus;Wichtlhuberstraße 3;.126;Bescheid
5327;Hallein;56209 Hallein;Bürgerhaus;Wichtlhuberstraße 7;.124;Bescheid
5328;Hallein;56209 Hallein;Bürgerhaus;Wichtlhuberstraße 8;.158;Bescheid
5329;Hallein;56209 Hallein;Bürgerhaus;Wichtlhuberstraße 9;.123;Bescheid
5334;Hallein;56209 Hallein;Wohnhaus;Wiesengasse 1;.99;Bescheid
5339;Hallein;56209 Hallein;Wohnhaus;Wiesengasse 11;.112;Bescheid
5340;Hallein;56209 Hallein;Bürgerhaus;Wiesengasse 13;.113;Bescheid
5335;Hallein;56209 Hallein;Ehem. Kupferschmiede;Wiesengasse 3;.105;Bescheid
5336;Hallein;56209 Hallein;Wohnhaus;Wiesengasse 4;.125;Bescheid
5337;Hallein;56209 Hallein;Wohnhaus;Wiesengasse 5;.106;Bescheid
5338;Hallein;56209 Hallein;Bauernhof (Anlage);Wiesengasse 7;.111;Bescheid
5344;Hallein;56209 Hallein;Totenkapelle;Zechnerstraße;.403;Bescheid
5346;Hallein;56209 Hallein;St. Peterskapelle;Zechnerstraße;.402;Bescheid
5341;Hallein;56209 Hallein;Pfarrhof, Dechantshof;Zechnerstraße 1, 3;.399/1, .399/2;Bescheid
5342;Hallein;56209 Hallein;Wohnhaus, Lechner-Haus;Zechnerstraße 2;.405;Bescheid
5343;Hallein;56209 Hallein;Mädchenpensionat der Schulschwestern;Zechnerstraße 5;.424/1, .424/2;Bescheid
4892;Hallein;56223 Taxach;Burgruine Gutrat;Gutrathbergweg;406/2;Bescheid
4893;Hallein;56223 Taxach;Schloss Gartenau und Kalkofen;Gutrathbergweg 3, 8;303/2, 303/4, 307;Bescheid
7718;Hallein;56223 Taxach;Försterhaus;Hartmannweg 2a;123/100;§ 2a
7719;Hallein;56223 Taxach;Villenanlage;Hartmannweg 4;123/29;§ 2a
4894;Hallein;56223 Taxach;Ehem. Pfarrhof;Rifer Hauptstraße 72;125/35;Bescheid
48244;Hallein;56223 Taxach;Torhäusl der Schlossmauer des Schlosses Rif;Schloßallee 34;136/3;Bescheid
4895;Hallein;56223 Taxach;Schloss Rif, Landessportzentrum;Schloßallee 49;107/3, 107/2, 111;Bescheid
7717;Hallein;56223 Taxach;Nebengebäude von Schloss Rif mit Umfassungsmauer (Hager);Schloßallee 49a;"123/118; 123/102";Bescheid
48243;Hallein;56223 Taxach;Schlossmauer des Schlosses Rif samt Stallgebäude;Schloßallee 50;"437/1; 136/2, 139; 136/4; 103";Bescheid
48839;Hallein;56232 Adnet II;Schloss;Altendorffstraße 2;647/1, 647/2;Bescheid
10726;Hallein;56232 Adnet II;Bildstock;Wiestal-Landesstraße;575/1;Bescheid
4846;Hallein;56233 Oberalm II;Schloss Wiespach;Wiespachstraße 7;435/2;§ 2a
12072;Hallwang;56518 Hallwang I;Wallfahrtskapelle hl. Antonius von Padua/Schlosskapelle;Berg 26;2461/15;Bescheid
12069;Hallwang;56518 Hallwang I;Pfarrhof;Kirchenstraße 1;1;§ 2a
12070;Hallwang;56518 Hallwang I;Schloss Söllheim;Söllheim 1;2467;Bescheid
12074;Hallwang;56518 Hallwang I;Restaurant Pfefferschiff, ehem. Mesnerhaus;Söllheim 3;2461/3;Bescheid
12068;Hallwang;56518 Hallwang I;Kath. Pfarrkirche hl. Martin,  Fundstelle (Römische Kaiserzeit);;8/2;§ 2a
71945;Henndorf am Wallersee;56305 Henndorf;Bauernhof (Anlage), Grabengut;Berg 17;2564;Bescheid
12082;Henndorf am Wallersee;56305 Henndorf;Kath. Pfarrkirche hl. Vitus;Dr.-Max-Gmachl-Weg 1;1784;§ 2a
35393;Henndorf am Wallersee;56305 Henndorf;Bürgerhaus, Häusl an der Jägerleiten 82, Freumbichler-Haus;Franz-Stelzhamer-Straße 10;1797/3;Bescheid
12097;Henndorf am Wallersee;56305 Henndorf;Gasthaus zum Römerstein;Hauptstraße 52;.184;Bescheid
12094;Henndorf am Wallersee;56305 Henndorf;Moservilla;Hauptstraße 55;.188;Bescheid
12095;Henndorf am Wallersee;56305 Henndorf;Ehem. erzbischöfl. Brauhaus;Hauptstraße 59;.189/1;Bescheid
12098;Henndorf am Wallersee;56305 Henndorf;Ruine Lichtentann;;3100;Bescheid
12084;Henndorf am Wallersee;56305 Henndorf;Kath. Filialkirche hl. Brigida in Ölling;;3554;§ 2a
12093;Henndorf am Wallersee;56305 Henndorf;Hl.-Grab(kapelle)  Heiliges Grab;;1783/1;§ 2a
12081;Henndorf am Wallersee;56306 Hof;Ruine Altentann;Hof 31, bei;26, 27;Bescheid
12102;Hintersee;56606 Hintersee;Pfarrhof;Hintersee 1;3;Bescheid
12099;Hintersee;56606 Hintersee;Ehem. Jagdschloss Langreith;Hintersee 16;243;Bescheid
12101;Hintersee;56606 Hintersee;Kath. Pfarrkirche  hll. Leonhard und Georg;;446;§ 2a
12106;Hof bei Salzburg;56607 Hof;Packwerkbau im Fuschlsee;Fuschlsee;963, 1035;Bescheid
12103;Hof bei Salzburg;56607 Hof;Kath. Pfarrkirche hl. Sebastian;Hof 10;1346/9;§ 2a
12104;Hof bei Salzburg;56607 Hof;Schloss Fuschl;Vorderelsenwang 19;960;Bescheid
12107;Hof bei Salzburg;56607 Hof;Rauchhaus Mühlgrub;Vorderelsenwang 2;1370/2;Bescheid
35405;Hollersbach im Pinzgau;57007 Hollersbach;Bauernhaus, Klausengut;Hollersbach 13;.7;Bescheid
60486;Hollersbach im Pinzgau;57007 Hollersbach;Kath. Pfarrkirche hl. Vitus und Friedhof;Hollersbach im Pinzgau;.33, 87/2;§ 2a
60483;Hollersbach im Pinzgau;57007 Hollersbach;Pfarrhof;Hollersbach im Pinzgau 1;83/1;§ 2a
61231;Hollersbach im Pinzgau;57007 Hollersbach;Friedhofskapelle;;.80;§ 2a
24104;Hüttau;55311 Hüttau;Römische Meilensteine;Hüttau 2;.6;§ 2a
24115;Hüttau;55311 Hüttau;Gasthof zur Post;Hüttau 29;.13/1;§ 2a
24097;Hüttau;55311 Hüttau;Kath. Pfarrkirche  hl. Leonhard;;.1;§ 2a
24121;Hüttschlag;55114 Hüttschlag;Pfarrhof;Hüttschlag 18;.77;§ 2a
24122;Hüttschlag;55114 Hüttschlag;Rathaus/Gemeindeamt;Hüttschlag 19;.64;§ 2a
24119;Hüttschlag;55114 Hüttschlag;Kath. Pfarrkirche hl. Josef;;.86;§ 2a
61232;Kaprun;57310 Kaprun;Kath. Pfarrkirche hl. Margarethe und Friedhof;Kaprun;.39, 1026/2;§ 2a
75761;Kaprun;57310 Kaprun;Ausnahm, Heimatmuseum Kaprun;Kirchplatz 1;1009/2;§ 2a
75756;Kaprun;57310 Kaprun;"Bauernhaus, ""Steiner""";Kirchplatz 67;858/2;§ 2a
75755;Kaprun;57310 Kaprun;Mesnerhaus, Meixner;Kirchplatz 68;.41;§ 2a
60502;Kaprun;57310 Kaprun;Pfarrhof;Kirchplatz 75;.36/2;§ 2a
35413;Kaprun;57310 Kaprun;Burgruine Kaprun;Schlossstraße 6;.7;Bescheid
61233;Kaprun;57310 Kaprun;Wegkapelle, Barbara-Kapelle;;.352;§ 2a
61234;Kaprun;57310 Kaprun;Burgkapelle hl. Jakob;;.8;§ 2a
24147;Kleinarl;55119 Mitterkleinarl;Pfarrhof;Mitterkleinarl 8;.2;§ 2a
24145;Kleinarl;55119 Mitterkleinarl;Kath. Pfarrkirche hl. Laurentius;;.1;§ 2a
71466;Koppl;56519 Heuberg I;Brauereigebäude, Bankettzentrum;Brauhausstraße 1;929/2;Bescheid
60453;Koppl;56519 Heuberg I;sog. Moarhäusl, Stöckl zum Braugasthof;Brauhausstraße 2;979/5;Bescheid
60452;Koppl;56519 Heuberg I;Schmiedhäusl, Alte Schmiede (Hufschmiedhaus);Brauhausstraße 3;929/2;Bescheid
12122;Koppl;56519 Heuberg I;Ansitz, ehem. Jagdschloß Guggenthal;Brauhausstraße 4;988/3;Bescheid
60454;Koppl;56519 Heuberg I;Braugasthof;Brauhausstraße 4;979/5;Bescheid
67585;Koppl;56519 Heuberg I;Villa Ceconi und Spießbraterei;Brauhausstraße 5;929/2;Bescheid
12119;Koppl;56519 Heuberg I;Kath. Filialkirche hl. Kreuz;Brauhausstraße 7, 9;929/1;Bescheid
12113;Koppl;56526 Koppl;Kath. Pfarrkirche hl. Jakobus d. Ä.;Dorfstraße 8;.74;§ 2a
12128;Köstendorf;56303 Tödtleinsdorf;Kath. Filialkirche hl. Margaretha in Tödtleinsdorf;;166;§ 2a
12134;Köstendorf;56308 Köstendorf;Pfarrhof;Köstendorf 1;1915;§ 2a
12132;Köstendorf;56308 Köstendorf;Brunnen im Pfarrhof;Köstendorf 1, bei;1915;§ 2a
12133;Köstendorf;56308 Köstendorf;Kooperatorenstöckl;Köstendorf 2;1915;§ 2a
12129;Köstendorf;56308 Köstendorf;Kath. Filialkirche hl. Johannes d. T. am Berg;Spanswag;5047;§ 2a
12127;Köstendorf;56308 Köstendorf;Kath. Filialkirche hl. Leonhard;;5655;§ 2a
12130;Köstendorf;56308 Köstendorf;Kath. Pfarrkirche Unserer Lieben Frau Geburt;;.106;§ 2a
12950;Krimml;57010 Krimml;Kalkofen;Falkensteinweg;382/236;Bescheid
60614;Krimml;57010 Krimml;Kath. Pfarrkirche hl. Jakobus d. Ä. und Friedhof;Oberkrimml;.43, 143;§ 2a
75785;Krimml;57010 Krimml;Anton-Wallner-Denkmal;Oberkrimml;126/4;§ 2a
60610;Krimml;57010 Krimml;Pfarrhof;Oberkrimml 1;.44;§ 2a
103769;Krimml;57010 Krimml;Mesnerhaus;Oberkrimml 2;.45;§ 2a
35418;Krimml;57010 Krimml;Bauernhaus, Hinterlehenbauer (Wallner Geburtshaus);Oberkrimml 8;.9;Bescheid
4921;Krispl;56213 Krispl;Kruzifix;Krispl 18;.24;§ 2a
4916;Krispl;56213 Krispl;Kath. Pfarrkirche hl. Petrus und Paulus;;.24;§ 2a
4935;Kuchl;56211 Jadorf;Ölbergkapelle;Unterlangenberg 42;.60;Bescheid
5037;Kuchl;56211 Jadorf;Teufels-, Römerbrücke;;888/5;§ 2a
7766;Kuchl;56212 Kellau;Getreidekasten;Kellau 32, bei;259;Bescheid
4931;Kuchl;56214 Kuchl;Kruzifix;Krispl 18;333/1;§ 2a
4924;Kuchl;56214 Kuchl;Totenkapelle;Kuchl;.1;§ 2a
4926;Kuchl;56214 Kuchl;Pfarrhof;Markt 1;.3;§ 2a
4927;Kuchl;56214 Kuchl;Mesnerhaus;Markt 3;.22;§ 2a
4922;Kuchl;56214 Kuchl;Kath. Pfarrkirche hl. Maria und Pankraz;;.1;§ 2a
4923;Kuchl;56214 Kuchl;Ölbergkapelle;;.25;§ 2a
4925;Kuchl;56214 Kuchl;Kath. Filialkirche hl. Georg;;.1;§ 2a
12148;Lamprechtshausen;56403 Arnsdorf;Bauernhof (Anlage), Seppengut/Seppenbauer;Niederarnsdorf 14;.61;Bescheid
12136;Lamprechtshausen;56403 Arnsdorf;Ehem. Mesnerhaus, Volksschule und Museum;Stille Nacht-Platz 1;1023/1;§ 2a
12146;Lamprechtshausen;56403 Arnsdorf;Kath. Wallfahrtskirche hl. Maria, Maria im Mösl in Niederarnsdorf;;.71;§ 2a
12140;Lamprechtshausen;56408 Lamprechtshausen;Kath. Pfarrkirche hl. Martin;Lamprechtshausen 11;3;§ 2a
12141;Lamprechtshausen;56408 Lamprechtshausen;Pfarrhof;;73;§ 2a
12142;Lamprechtshausen;56408 Lamprechtshausen;Vikarstöckl, ehem. Pfarrhof;;3;§ 2a
12145;Lamprechtshausen;56412 St. Alban;Kath. Filialkirche hl. Alban;;283;§ 2a
60419;Lend;57204 Embach;Kath. Pfarrkirche hl. Laurentius und Friedhof;Embach;.61;§ 2a
75866;Lend;57204 Embach;Ölbergkapelle;Embach;.267;§ 2a
60418;Lend;57204 Embach;Pfarrhof;Embach 7;.57;§ 2a
75870;Lend;57204 Embach;Wirtschaftsgebäude;Embach 7;.57;§ 2a
61177;Lend;57204 Embach;Maria Ellend/Wallfahrtskapelle;;.262;§ 2a
75865;Lend;57204 Embach;Ursprungskapelle;;.266;§ 2a
75831;Lend;57206 Lend;Brunnen;Hauptplatz;139;§ 2a
60538;Lend;57206 Lend;Hauptschule;Lend 32;.56;§ 2a
35422;Lend;57206 Lend;Gemeindeamt, Verwesschloss;Lend 41;.8;Bescheid
75838;Lend;57206 Lend;Pfarrhof;Lend 47;.6;§ 2a
60539;Lend;57206 Lend;Kath. Pfarrkirche hl. Rupert;Lend 47a;.1;§ 2a
35423;Leogang;57115 Leogang;Samerstall (zu Kirchenwirt);Leogang;.19;Bescheid
60552;Leogang;57115 Leogang;Kath. Pfarrkirche hl. Leonhard;;.14;§ 2a
75884;Leogang;57115 Leogang;Wegkapelle, Leonhardikapelle;;517/1;§ 2a
35412;Leogang;57125 Sonnberg;Knappenkapelle hl. Anna;Hütten;.12;Bescheid
35408;Leogang;57125 Sonnberg;Bergbaumuseum;Hütten 10;130;Bescheid
130663;Leogang;57125 Sonnberg;Thurnhaus;Hütten 11;.16;Bescheid
43316;Leogang;57125 Sonnberg;Bahnhof;Sonnberg 30;.50/3;Bescheid
23969;Lessach;58010 Lessach;Getreidekasten Baierl;Lessach 15;14;Bescheid
27950;Lessach;58010 Lessach;Pferdestall des Grubergutes;Lessach 63, bei;817/1;Bescheid
23951;Lessach;58010 Lessach;Kath. Pfarrkirche hl. Paulus;;.7;§ 2a
23978;Lessach;58010 Lessach;Kirchhof;;47;§ 2a
23981;Lessach;58041 Zoitzach;Bauernhofanlage Gambsgut;Zoitzach 12;579, 573;Bescheid
23952;Lessach;58041 Zoitzach;Bauernhof (Anlage), Ehem. Karnergut;Zoitzach 41;366/1;Bescheid
23983;Lessach;58041 Zoitzach;Karnerkapelle;;265;§ 2a
60335;Lofer;57103 Au;Kath. Filialkirche hl. Antonius von Padua;Au;.11;§ 2a
76002;Lofer;57111 Hallenstein;Flur-/Wegkapelle;Hallenstein;470/3;§ 2a
76003;Lofer;57111 Hallenstein;Wegkapelle beim Prechlergut;Hallenstein 6, bei;.1/2;§ 2a
61241;Lofer;57117 Lofer;Kath. Pfarrkirche hll. Maria und Leonhard;Lofer;.60;§ 2a
7476;Lofer;57117 Lofer;Pfleggericht;Lofer 1;.22/1;§ 2a
35427;Lofer;57117 Lofer;ehem. Fronfeste, Zollamt;Lofer 17;.59;Bescheid
60558;Lofer;57117 Lofer;Rathaus, altes Schmiedhaus;Lofer 25;.38;§ 2a
47874;Lofer;57117 Lofer;Hotel Bräu;Lofer 27, 28;.42, .49;Bescheid
60557;Lofer;57117 Lofer;ehem. Verwalterstöckl des Bräuhauses;Lofer 4;40;Bescheid
67590;Lofer;57117 Lofer;Steinerwirtshaus;Lofer 48;63/1;Bescheid
35428;Lofer;57117 Lofer;Bürgerhaus, Kashaus;Lofer 54;.27/1;Bescheid
35426;Lofer;57117 Lofer;Befestigungsanlage Pass Strub, Kapelle;Paß Strub;332;Bescheid
76013;Lofer;57117 Lofer;Grenzstein;;241/3;§ 2a
61242;Lofer;57117 Lofer;Kalvarienbergkapelle;;.33;§ 2a
75997;Lofer;57117 Lofer;Marktbrunnen;;264/2;§ 2a
75998;Lofer;57117 Lofer;Kreuzkapelle;;340;§ 2a
76001;Lofer;57117 Lofer;Franzosendenkmal;;264/5;§ 2a
76026;Maishofen;57301 Atzing;ehem. Meierhaus von Schloss Saalhof;Saalhofstrasse 25;.32;Bescheid
45395;Maishofen;57301 Atzing;Schlossanlage, Schloss Saalhof und Wegkreuz;Saalhofstraße 26;.31;Bescheid
61245;Maishofen;57301 Atzing;Stablbergkapelle;Stablberg 5, bei;539;§ 2a
42197;Maishofen;57311 Maishofen;Kath. Pfarrkirche hl. Maria;Anton-Faistauer-Platz 9;.64;§ 2a
71176;Maishofen;57311 Maishofen;Jacklgut;Dechantshofen 34;.15;Bescheid
35435;Maishofen;57311 Maishofen;Schloss Prielau;Hofmannsthalstraße 10, 12;.11,  .12;Bescheid
61264;Maishofen;57311 Maishofen;Kath. Filialkirche hl. Dreifaltigkeit in Prielau;Hofmannsthalstraße 10, bei;.10;§ 2a
35433;Maishofen;57311 Maishofen;Bauernhaus, Bauhaus;Kammererstraße 21;.50;Bescheid
47179;Maishofen;57311 Maishofen;Schlossanlage, Schloss Kammer;Kammererstraße 22;.52, 419, 420;Bescheid
35431;Maishofen;57311 Maishofen;Stiegerschlössl;Kammererstrasse 4;.44/3;Bescheid
35434;Maishofen;57311 Maishofen;Bauernhaus, Sommerergut;Point 58;.8;Bescheid
35429;Maishofen;57311 Maishofen;Bauernhaus, Abrahamgut;Sportplatzweg 8;.37/1;Bescheid
35432;Maishofen;57312 Mitterhofen;Bauernhaus, Schneiderhäusl;Kirchhamerstraße 41;617/15;Bescheid
61246;Maria Alm am Steinernen Meer;57102 Alm;Kath. Pfarrkirche hl. Maria und Friedhof;Am Kirchplatz 1;.38/1, 100/2;§ 2a
35232;Maria Alm am Steinernen Meer;57102 Alm;Gasthaus, Almerwirt;Dorf 23;.26/1;Bescheid
60323;Maria Alm am Steinernen Meer;57102 Alm;Pfarrhof;Pfarrhofweg 1;.15;§ 2a
60324;Maria Alm am Steinernen Meer;57102 Alm;Mesnerhaus;Pfarrhofweg 2;.16;§ 2a
61247;Maria Alm am Steinernen Meer;57102 Alm;Gastegkapelle;;.1;§ 2a
67592;Maria Alm am Steinernen Meer;57102 Alm;Karner, Palästinakapelle;;.38/2;§ 2a
76072;Maria Alm am Steinernen Meer;57102 Alm;Friedhofskapelle;;103, 102;§ 2a
76079;Maria Alm am Steinernen Meer;57112 Hinterthal;Kath. Pfarrkirche Hl. Dreifaltigkeit;Urslaustraße 27;.12;§ 2a
60477;Maria Alm am Steinernen Meer;57112 Hinterthal;Pfarrhof;Urslaustraße 31;124/1;§ 2a
23930;Mariapfarr;58011 Mariapfarr;Kath. Filialkirche hl. Laurentius;Althofen, in;2235;§ 2a
23928;Mariapfarr;58011 Mariapfarr;Ansitz Niederrain;Niederrain 38;1775/1;Bescheid
23925;Mariapfarr;58011 Mariapfarr;Pfarrhof;Pfarrstraße 19;.1;§ 2a
23923;Mariapfarr;58011 Mariapfarr;Rathaus/Gemeindeamt;Pfarrstraße 7;.14;§ 2a
24069;Mariapfarr;58011 Mariapfarr;Volksschule;Schuldirektor Noggler-Weg 121;.267;§ 2a
23924;Mariapfarr;58011 Mariapfarr;Friedhofskapelle;;.7;§ 2a
23926;Mariapfarr;58011 Mariapfarr;Kath. Pfarrkirche  Unsere Liebe Frau Mariä Himmelfahrt;;.2;§ 2a
23917;Mariapfarr;58018 Pichl;Ruine des Ansitzes Gröbendorf;Gröbendorf 21;.153;Bescheid
24061;Mariapfarr;58018 Pichl;Burgruine beim Suppangut;Pichl 10;1356;Bescheid
23918;Mariapfarr;58018 Pichl;Schargl-Keusche;Stranach 29;1291;Bescheid
24059;Mariapfarr;58018 Pichl;Aufnahmsgebäude Mariapfarr mit angebautem Gütermagazin und Toilettenhäuschen;Stranach 4;1275;Bescheid
23919;Mariapfarr;58039 Zankwarn;Bauernhof (Anlage)  Zechner mit 2 Wirtschaftsgebäuden und der Hofkapelle;Zankwarn 4;1710, 1636;Bescheid
12153;Mattsee;56529 Mattsee;Schloss Mattsee;Schloßberg 1;559/1;§ 2a
12163;Mattsee;56529 Mattsee;Ehem. Pfleggericht;Schloßbergweg 7;549;Bescheid
128484;Mattsee;56529 Mattsee;Gesamtanlage Stift Mattsee;Seestraße 2 u. a.;"545/1; .66; 561; .125; .126";§ 2a
12173;Mattsee;56529 Mattsee;Pfarrheim St. Michael;Seestraße 5;535/2;§ 2a
12159;Mattsee;56529 Mattsee;Strandbad;Strandbadstraße 16;.268;§ 2a
128496;Mattsee;56529 Mattsee;Gesamtanlage Zellhof;Zellhof 1 u. a.;.22, 267/4;§ 2a
12154;Mattsee;56529 Mattsee;Wartsteinkapelle;;.100;§ 2a
12157;Mattsee;56529 Mattsee;Wegkapelle hl. Johannes Nepomuk;;2130/5;§ 2a
24216;Mauterndorf;58012 Mauterndorf;"Früher Rentamtsgebäude ""Wirlehaus"", heute Schöndorfer-Wörle-Lankmayerhaus";Markt 1;.149;Bescheid
24217;Mauterndorf;58012 Mauterndorf;Bürgerhaus, ehem. Pfarrhof;Markt 2, 2a;.150;Bescheid
24215;Mauterndorf;58012 Mauterndorf;Schloss Mauterndorf/Burg;Markt 27;.1;Bescheid
24223;Mauterndorf;58012 Mauterndorf;Schloßmayerhaus;Markt 33;20;Bescheid
24229;Mauterndorf;58012 Mauterndorf;Bürgerhaus, Bäckerseppenhaus (Bäckerkeusche, Seppenhaus);Markt 40;.19/1;Bescheid
24230;Mauterndorf;58012 Mauterndorf;Wohnhaus, Brückenkeusche, ehem. Mühle;Markt 41;.20;Bescheid
24232;Mauterndorf;58012 Mauterndorf;Bürgerhaus, Putz-Haus, Landauer;Markt 42;.50;Bescheid
24233;Mauterndorf;58012 Mauterndorf;Bürgerhaus;Markt 48;86/1;Bescheid
24275;Mauterndorf;58012 Mauterndorf;Bürgerhaus, Rader-Haus;Markt 55;.69;Bescheid
24276;Mauterndorf;58012 Mauterndorf;Altes Mesnerhaus;Markt 56;.71;Bescheid
24279;Mauterndorf;58012 Mauterndorf;Gasthof Mauser-Mühltaler;Markt 86;.109;Bescheid
24290;Mauterndorf;58012 Mauterndorf;Wohn- und Geschäftshaus, ehem. sog. Mauthaus/Wallnerfranzenhaus/Wettihaus;Markt 88;.148;Bescheid
24282;Mauterndorf;58012 Mauterndorf;Wohnhaus, Druckerhaus;Mauterndorf 107;.136/1;§ 2a
24284;Mauterndorf;58012 Mauterndorf;Bahnhofsanlage Mauterndorf;Mauterndorf 153, 154;1629, .226, .227, .228, .229;Bescheid
24234;Mauterndorf;58012 Mauterndorf;Bürgerhaus;Mauterndorf 51;.61;§ 2a
24235;Mauterndorf;58012 Mauterndorf;Bürgerhaus;Mauterndorf 52;.61;§ 2a
24307;Mauterndorf;58012 Mauterndorf;Flur-/Wegkapelle  Gugg-Kreuz;Mauterndorf 69, bei;109;§ 2a
24222;Mauterndorf;58012 Mauterndorf;Schüttkasten (herrschaftlich), Wallnerkasten;Mauterndorf 90, bei;.159;Bescheid
24214;Mauterndorf;58012 Mauterndorf;Kath. Filialkirche  hl. Gertraud;St. Gertrauden;.199;§ 2a
24287;Mauterndorf;58012 Mauterndorf;Kirchhof St. Gertraud;St. Gertrauden;410/2;§ 2a
24212;Mauterndorf;58012 Mauterndorf;Kath. Filialkirche hl. Wolfgang;St. Wolfgang;.86;§ 2a
25477;Mauterndorf;58012 Mauterndorf;Ölbergkapelle;St. Wolfgang;1571;§ 2a
24225;Mauterndorf;58012 Mauterndorf;Scheune, Neuwirt-Stadl;;.21;Bescheid
24213;Mauterndorf;58012 Mauterndorf;Kath. Pfarrkirche  hl. Bartholomäus;;.67;§ 2a
24220;Mauterndorf;58012 Mauterndorf;Fleischbrücke;;1606/2;§ 2a
25518;Mauterndorf;58012 Mauterndorf;Kalkofen;;1478;§ 2a
24289;Mauterndorf;58012 Mauterndorf;Flur-/Wegkapelle  Pöllnkreuz;;486;§ 2a
24308;Mauterndorf;58016 Neusess;Tschitschanerkreuz;Neuseß 17, bei;158;Bescheid
24304;Mauterndorf;58028 Steindorf;Schüttkasten (herrschaftlich), Moar-Kasten;Steindorf 12, bei;52;§ 2a
24303;Mauterndorf;58028 Steindorf;Flur-/Wegkapelle  Kerschatl-Kreuz;;80/2;§ 2a
24309;Mauterndorf;58028 Steindorf;Flur-/Wegkapelle  Drei Kreuze;;339;§ 2a
76159;Mittersill;57003 Felben;Bauernhaus;Felberstraße 78;.11;§ 2a
76146;Mittersill;57003 Felben;Wallfahrtskirche, Kath. Filialkirche Maria am Anger;Kapellenweg;.78;§ 2a
67599;Mittersill;57003 Felben;Kath. Filialkirche hl. Nikolaus;Museumstraße;.24;§ 2a
35314;Mittersill;57003 Felben;Burgruine Felben/Velben-Kasten;Museumstraße 2;.25;Bescheid
60424;Mittersill;57003 Felben;Heimatmuseum;Museumstraße 2;148;§ 2a
45081;Mittersill;57004 Felberthal;Ölbergkapelle samt 3 Figuren;Klausgasse 62, bei;7/9;Bescheid
35450;Mittersill;57004 Felberthal;Bauernhaus, Vordergugg-Gut;Mongweg 25;25/2;Bescheid
76110;Mittersill;57012 Mittersill Markt;Grab des Anton von Webern;Kirchgasse;202;§ 2a
67597;Mittersill;57012 Mittersill Markt;Friedhof und Ölbergkapelle;Kirchgasse;202;§ 2a
